BenchMarkFunction, Test Number, Harmony Memory Size Test Number, Dimensions, Search Range, Adjustment Range, Harmony Memory Size, Acceptance Rate, Best Result, Current Result, Coordenadas 
sphere,1,12,1,-10-10,0.7,20,0.95,3.698868587123148e-8,undefined,0.00019232442869077104,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,1,13,1,-10-10,0.7,20,0.95,3.698868587123148e-8,undefined,0.00019232442869077104,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,1,14,1,-10-10,0.7,20,0.95,3.698868587123148e-8,undefined,0.00019232442869077104,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,1,15,1,-10-10,0.7,20,0.95,3.698868587123148e-8,undefined,0.00019232442869077104,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,1,16,1,-10-10,0.7,20,0.95,3.698868587123148e-8,undefined,0.00019232442869077104,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,1,17,1,-10-10,0.7,20,0.95,3.698868587123148e-8,undefined,0.00019232442869077104,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,1,18,1,-10-10,0.7,20,0.95,3.698868587123148e-8,undefined,0.00019232442869077104,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,1,19,1,-10-10,0.7,20,0.95,3.698868587123148e-8,undefined,0.00019232442869077104,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,0,1,-10-10,0.7,20,0.95,0.0000012343754369618297,-0.0011110244988126183,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,1,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,2,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,3,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,4,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,5,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,6,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,7,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,8,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,9,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,10,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,11,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,12,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,13,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,14,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,15,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,16,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,17,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,18,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,2,19,1,-10-10,0.7,20,0.95,0.0000012343754369618297,undefined,-0.0011110244988126183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,0,1,-10-10,0.7,20,0.95,7.997836293564953e-10,-0.00002828044606006941,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,1,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,2,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,3,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,4,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,5,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,6,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,7,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,8,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,9,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,10,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,11,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,12,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,13,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,14,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,15,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,16,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,17,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,18,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,3,19,1,-10-10,0.7,20,0.95,7.997836293564953e-10,undefined,-0.00002828044606006941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,0,1,-10-10,0.7,20,0.95,0.0000018585681455884177,0.001363293125336007,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,1,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,2,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,3,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,4,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,5,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,6,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,7,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,8,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,9,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,10,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,11,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,12,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,13,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,14,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,15,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,16,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,17,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,18,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,4,19,1,-10-10,0.7,20,0.95,0.0000018585681455884177,undefined,0.001363293125336007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,0,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,-0.0004690490964973648,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,1,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,2,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,3,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,4,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,5,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,6,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,7,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,8,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,9,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,10,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,11,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,12,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,13,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,14,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,15,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,16,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,17,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,18,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,5,19,1,-10-10,0.7,20,0.95,2.2000705492499426e-7,undefined,-0.0004690490964973648,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,6,0,1,-10-10,0.7,20,0.95,4.664037044190032e-9,0.00006829375552852568,0.00006829375552852568,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,6,1,1,-10-10,0.7,20,0.95,4.664037044190032e-9,undefined,0.00006829375552852568,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,6,2,1,-10-10,0.7,20,0.95,4.664037044190032e-9,undefined,0.00006829375552852568,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,6,3,1,-10-10,0.7,20,0.95,4.664037044190032e-9,undefined,0.00006829375552852568,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,6,4,1,-10-10,0.7,20,0.95,4.664037044190032e-9,undefined,0.00006829375552852568,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,6,5,1,-10-10,0.7,20,0.95,4.664037044190032e-9,undefined,0.00006829375552852568,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,6,6,1,-10-10,0.7,20,0.95,4.664037044190032e-9,undefined,0.00006829375552852568,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
sphere,6,7,1,-10-10,0.7,20,0.95,4.664037044190032e-9,undefined,0.00006829375552852568,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
